Shipment_ID,Weight_kg,Volume_m3,Pickup_Latitude,Pickup_Longitude,Delivery_Latitude,Delivery_Longitude,Delivery_Priority,Vehicle_Capacity_kg,Vehicle_Capacity_m3,Fuel_Cost_per_km,Vehicle_Type,Distance_km,Estimated_Travel_Time_h,Route_Type,Fuel_Cost_per_km,Fixed_Cost_per_Shipment,Variable_Cost_per_km,Delivery_Deadline,Special_Requirements,Urgency_Level,Packaging_Type,Border_Crossing_Fee,Weather_Impact,Region
ID_7761,734,3.39,-65.616913,-108.448239,37.781055,34.189691,High,10000,80,1.5,Plane,829,11.95,Intercontinental,1.5,110,0.78,2025-03-19 20:09:36,False,Low,Perishable,0.0,Wind,Australia
ID_7762,1669,8.49,9.867391,60.774904,85.554044,-67.436606,Medium,20000,150,0.15,Ship,542,9.88,Mountainous,0.15,179,0.24,2025-03-22 05:14:06,False,High,Standard,0.0,Wind,Australia
ID_7763,2215,15.58,-12.346571,51.639834,-89.364483,99.3079,Low,500,5,0.2,Small Van,807,8.75,Intercontinental,0.2,284,0.64,2025-03-24 05:06:33,False,Low,Fragile,0.0,Wind,Asia
ID_7764,1611,40.06,-62.507034,80.723405,-81.969234,-82.425164,High,10000,80,1.5,Plane,319,3.2,Urban,1.5,79,0.41,2025-03-04 14:59:41,False,High,Perishable,0.0,Clear,North America
ID_7765,2303,49.57,-66.39187,-3.316458,5.825096,-76.180718,High,5000,50,1.0,Large Truck,753,15.79,Rural,1.0,216,0.28,2025-03-24 21:29:05,False,High,Standard,0.0,Rain,Australia
ID_7766,1927,10.63,36.390275,-75.484776,57.162393,-8.666776,High,20000,150,0.15,Ship,334,6.52,Mountainous,0.15,50,0.67,2025-03-20 18:07:58,True,Low,Standard,0.0,Clear,Africa
ID_7767,212,27.88,-84.320382,-34.843897,31.279943,-95.454348,Medium,5000,50,1.0,Large Truck,229,3.03,Mountainous,1.0,115,0.62,2025-03-11 16:41:08,True,High,Standard,0.0,Wind,Australia
ID_7768,1427,5.18,35.586137,-149.002132,-73.723113,-18.669439,Low,20000,150,0.15,Ship,203,3.06,Rural,0.15,97,0.84,2025-03-16 12:30:21,False,Low,Perishable,88.45,Wind,Europe
ID_7769,1429,8.41,63.942193,46.382925,72.324491,48.205665,Medium,10000,80,1.5,Plane,614,8.48,Urban,1.5,269,0.37,2025-03-06 16:22:16,True,Medium,Standard,0.0,Rain,North America
ID_7770,2500,24.01,-50.527161,-6.009254,-38.015448,62.284161,Low,20000,150,0.15,Ship,236,2.8,Urban,0.15,161,0.67,2025-03-20 14:45:23,False,Medium,Fragile,0.0,Snow,Africa
ID_7771,1390,13.91,-62.82373,69.990433,85.472819,-79.375853,Medium,2000,20,0.5,Medium Truck,693,14.36,Urban,0.5,67,0.57,2025-03-22 00:54:15,True,Low,Perishable,0.0,Wind,Africa
ID_7772,1969,35.99,12.456619,149.138679,-20.548595,-158.038199,Low,5000,50,1.0,Large Truck,467,9.28,Rural,1.0,153,0.77,2025-03-16 02:06:01,False,High,Perishable,0.0,Rain,Africa
ID_7773,1126,35.91,44.607318,145.637293,-89.174562,51.009215,Low,2000,20,0.5,Medium Truck,14,0.18,Highway,0.5,68,0.84,2025-04-04 00:23:08,False,High,Standard,0.0,Snow,Europe
ID_7774,2717,34.03,-39.771564,-153.366035,65.624452,-64.878067,High,5000,50,1.0,Large Truck,136,1.74,Highway,1.0,138,0.51,2025-04-02 15:12:34,True,High,Perishable,0.0,Fog,Africa
ID_7775,1069,17.89,-51.913766,101.161348,-58.735175,-159.992138,High,500,5,0.2,Small Van,487,7.07,Rural,0.2,254,0.39,2025-03-17 18:18:00,True,Medium,Perishable,0.0,Wind,Africa
ID_7776,562,9.66,24.636192,72.671284,1.956109,58.069768,Medium,20000,150,0.15,Ship,44,0.68,Mountainous,0.15,117,0.37,2025-02-26 03:50:00,False,High,Fragile,0.0,Clear,Asia
ID_7777,1119,20.52,-10.733721,-68.286582,17.287927,-115.37469,High,10000,80,1.5,Plane,738,8.69,Highway,1.5,95,0.55,2025-03-05 15:02:13,False,Low,Standard,51.61,Clear,Australia
ID_7778,2865,9.19,85.320102,-104.411294,-6.698079,118.125797,Medium,2000,20,0.5,Medium Truck,457,9.83,Urban,0.5,210,0.89,2025-03-01 12:59:26,True,Low,Perishable,0.0,Clear,Africa
ID_7779,1319,48.56,9.43772,-39.438279,-44.698808,91.968056,Low,10000,80,1.5,Plane,185,2.58,Urban,1.5,180,0.75,2025-03-04 07:57:49,True,Low,Perishable,0.0,Clear,Asia
ID_7780,1061,27.45,48.154626,4.765783,-39.168814,117.981939,High,500,5,0.2,Small Van,803,9.41,Urban,0.2,145,0.86,2025-03-29 00:15:49,False,Low,Standard,0.0,Snow,South America
ID_7781,2645,27.09,-78.77465,132.802111,-43.905752,57.389026,Medium,10000,80,1.5,Plane,419,4.53,Intercontinental,1.5,142,0.45,2025-03-19 19:00:05,True,High,Perishable,0.0,Wind,North America
ID_7782,71,24.69,-3.668686,-34.765666,43.458577,52.601806,Medium,20000,150,0.15,Ship,653,12.24,Mountainous,0.15,156,0.99,2025-02-25 07:52:57,True,High,Perishable,0.0,Wind,Australia
ID_7783,681,3.6,-26.53327,-89.062178,-17.670283,116.339479,High,10000,80,1.5,Plane,348,3.8,Highway,1.5,222,0.62,2025-02-25 06:20:44,True,Medium,Fragile,0.0,Snow,Australia
ID_7784,2559,38.83,-66.883717,104.243546,-46.542732,-160.33124,High,5000,50,1.0,Large Truck,692,8.94,Highway,1.0,144,0.47,2025-03-25 23:22:18,False,Medium,Standard,61.59,Wind,Europe
ID_7785,1059,22.79,-85.052582,39.409845,11.688832,122.204645,Medium,20000,150,0.15,Ship,434,5.86,Highway,0.15,88,0.75,2025-03-03 08:30:43,True,Medium,Perishable,49.98,Wind,Europe
ID_7786,2128,45.77,79.213117,-168.651898,63.867432,160.746042,High,2000,20,0.5,Medium Truck,834,13.08,Urban,0.5,196,0.76,2025-03-10 23:09:54,True,Low,Standard,0.0,Wind,Europe
ID_7787,771,9.38,72.809316,54.177147,-0.747087,16.250134,High,500,5,0.2,Small Van,712,10.25,Rural,0.2,256,0.28,2025-03-06 03:55:58,True,Medium,Standard,75.66,Clear,Europe
ID_7788,2987,45.56,5.30236,-159.211529,67.418362,-4.306122,Medium,20000,150,0.15,Ship,177,2.7,Highway,0.15,180,0.35,2025-02-23 07:53:29,True,Medium,Perishable,0.0,Clear,Australia
ID_7789,2295,11.83,-12.580326,-12.700688,-15.755841,-7.203435,High,5000,50,1.0,Large Truck,124,1.33,Highway,1.0,147,0.37,2025-03-15 15:37:33,True,Medium,Standard,30.58,Rain,Australia
ID_7790,1330,35.16,-28.071039,72.563483,61.19717,70.695297,Medium,20000,150,0.15,Ship,212,2.65,Rural,0.15,236,0.21,2025-03-18 02:26:38,True,Low,Standard,0.0,Snow,Australia
ID_7791,2680,33.69,61.8734,154.005725,32.756297,-49.140443,High,20000,150,0.15,Ship,930,14.28,Urban,0.15,167,0.58,2025-03-01 16:55:34,True,High,Perishable,0.0,Snow,Europe
ID_7792,1434,44.67,30.63656,163.306034,-66.535768,115.418294,Medium,10000,80,1.5,Plane,801,8.18,Highway,1.5,220,0.52,2025-03-03 22:25:52,True,High,Perishable,0.0,Snow,South America
ID_7793,1440,9.18,-63.683764,143.651399,-64.777334,-55.301186,Low,10000,80,1.5,Plane,202,2.28,Rural,1.5,233,0.83,2025-03-31 19:08:06,False,High,Standard,58.85,Snow,Asia
ID_7794,258,0.73,-63.756573,-133.136163,-20.686521,-158.238693,Low,2000,20,0.5,Medium Truck,962,9.98,Mountainous,0.5,146,0.34,2025-03-18 13:09:43,False,High,Fragile,0.0,Clear,Africa
ID_7795,493,4.9,19.135225,-69.707925,55.975943,28.884153,High,20000,150,0.15,Ship,788,9.6,Mountainous,0.15,230,0.75,2025-03-23 02:43:19,True,Low,Standard,0.0,Fog,Australia
ID_7796,580,20.79,61.720553,169.64688,9.876324,-3.614753,High,20000,150,0.15,Ship,772,11.91,Urban,0.15,102,0.88,2025-03-10 16:41:37,True,Low,Perishable,0.0,Fog,Europe
ID_7797,267,11.13,-12.560471,179.218621,-78.190636,37.096516,Low,500,5,0.2,Small Van,725,10.27,Intercontinental,0.2,235,0.98,2025-02-23 14:59:33,False,Low,Standard,61.76,Fog,Africa
ID_7798,83,7.82,-66.328855,-101.891224,-73.291148,-74.782377,High,500,5,0.2,Small Van,32,0.71,Rural,0.2,177,0.86,2025-03-23 04:49:44,False,High,Standard,25.34,Snow,Europe
ID_7799,2702,16.01,-14.866178,-52.802427,-0.008661,92.399942,Medium,2000,20,0.5,Medium Truck,192,2.95,Highway,0.5,207,0.87,2025-03-19 05:29:40,True,Medium,Fragile,0.0,Snow,Asia
ID_7800,1862,2.8,-75.533241,-25.243358,-68.94452,-118.247355,Low,500,5,0.2,Small Van,333,5.42,Urban,0.2,142,0.77,2025-04-01 18:29:01,False,Medium,Standard,0.0,Clear,Australia
ID_7801,1829,9.38,16.103255,-5.31579,-66.666186,74.951294,Medium,20000,150,0.15,Ship,680,9.25,Urban,0.15,114,0.94,2025-03-14 14:07:19,False,High,Standard,0.0,Clear,Australia
ID_7802,761,42.85,79.469675,132.991171,3.22257,133.837929,Low,5000,50,1.0,Large Truck,415,5.39,Highway,1.0,224,0.83,2025-02-22 21:55:27,True,High,Fragile,0.0,Clear,Asia
ID_7803,2208,35.6,-80.322506,93.775405,-64.086193,-78.435641,Low,20000,150,0.15,Ship,528,11.18,Intercontinental,0.15,225,0.57,2025-02-28 15:51:06,True,High,Perishable,0.0,Fog,South America
ID_7804,1111,16.41,18.697208,157.731084,11.198199,-131.191063,Medium,10000,80,1.5,Plane,958,20.75,Mountainous,1.5,109,0.76,2025-02-24 02:09:10,False,High,Perishable,40.56,Wind,Africa
ID_7805,2928,19.29,34.322918,-92.082413,-67.27079,52.6221,High,10000,80,1.5,Plane,747,8.77,Intercontinental,1.5,216,0.51,2025-03-15 21:23:27,False,High,Perishable,21.48,Snow,Australia
ID_7806,968,42.85,-87.034395,175.363925,74.929152,8.919212,Low,500,5,0.2,Small Van,151,2.08,Intercontinental,0.2,242,0.33,2025-03-09 05:21:55,False,Low,Fragile,0.0,Fog,North America
ID_7807,2289,47.48,60.091388,-36.927832,46.766389,36.921901,High,10000,80,1.5,Plane,769,18.96,Rural,1.5,138,0.76,2025-03-17 12:12:20,True,High,Fragile,0.0,Wind,North America
ID_7808,1285,27.55,76.21333,114.15773,-80.382517,-26.997315,Low,10000,80,1.5,Plane,22,0.25,Mountainous,1.5,116,0.39,2025-03-03 08:57:31,True,High,Fragile,0.0,Clear,Asia
ID_7809,2905,12.01,-81.257823,21.960329,44.600101,119.681781,High,2000,20,0.5,Medium Truck,263,4.53,Mountainous,0.5,179,0.85,2025-03-30 05:52:00,False,High,Fragile,0.0,Fog,South America
ID_7810,1508,29.0,-43.002097,89.957036,-80.642496,168.24142,High,20000,150,0.15,Ship,829,12.93,Intercontinental,0.15,260,0.25,2025-03-06 09:16:01,False,High,Fragile,32.04,Wind,Europe
ID_7811,238,35.69,73.583336,19.566569,82.158785,38.636898,Medium,500,5,0.2,Small Van,971,22.31,Mountainous,0.2,172,0.59,2025-03-29 10:47:12,False,Low,Standard,0.0,Wind,South America
ID_7812,1175,49.12,75.234091,-82.935926,-42.617354,-78.716606,High,20000,150,0.15,Ship,37,0.55,Highway,0.15,294,0.94,2025-03-20 09:35:32,True,High,Fragile,0.0,Wind,North America
ID_7813,675,32.01,-39.776849,-132.225094,88.567282,-92.634844,Low,20000,150,0.15,Ship,378,4.3,Mountainous,0.15,66,0.21,2025-03-25 11:43:24,False,High,Fragile,0.0,Wind,Australia
ID_7814,388,27.39,-71.787484,13.220079,-65.149269,-136.998785,Low,20000,150,0.15,Ship,921,10.54,Rural,0.15,232,0.4,2025-02-23 22:35:35,True,Low,Fragile,39.81,Clear,Asia
ID_7815,2639,40.12,38.108465,-77.747635,-50.836784,85.227197,Low,500,5,0.2,Small Van,229,5.41,Highway,0.2,173,0.49,2025-04-03 10:19:59,True,Low,Standard,0.0,Fog,Asia
ID_7816,2572,47.48,-47.953926,-0.181863,-54.673061,67.525066,High,10000,80,1.5,Plane,550,8.76,Highway,1.5,264,0.76,2025-03-20 22:34:36,True,High,Standard,34.47,Clear,Australia
ID_7817,646,5.84,-55.743995,79.672653,65.230044,120.461342,High,500,5,0.2,Small Van,998,12.15,Intercontinental,0.2,255,0.32,2025-03-10 03:05:48,False,Medium,Standard,0.0,Fog,Australia
ID_7818,2028,48.86,82.676454,-115.549933,-73.715955,-145.081948,Low,20000,150,0.15,Ship,864,15.44,Mountainous,0.15,151,0.54,2025-02-28 21:15:35,True,Low,Fragile,0.0,Snow,North America
ID_7819,1194,5.72,75.014357,176.977386,-55.551749,101.25071,Low,500,5,0.2,Small Van,204,2.2,Highway,0.2,221,0.56,2025-03-30 07:38:26,False,High,Standard,0.0,Snow,Australia
ID_7820,2812,1.64,15.104696,35.675557,50.060152,-42.313699,Medium,20000,150,0.15,Ship,633,10.0,Highway,0.15,233,0.78,2025-03-03 02:02:24,False,High,Fragile,0.0,Rain,Asia
ID_7821,681,10.16,40.106028,-1.173576,83.889463,-15.892726,Medium,20000,150,0.15,Ship,396,4.75,Rural,0.15,270,0.53,2025-03-11 20:59:38,True,Low,Perishable,0.0,Snow,North America
ID_7822,1510,49.73,69.043498,-150.360402,83.413096,57.148216,Medium,5000,50,1.0,Large Truck,574,7.23,Rural,1.0,193,0.48,2025-03-12 06:07:44,False,High,Fragile,0.0,Clear,Australia
ID_7823,2877,17.0,-45.930105,12.131468,-3.16865,-46.421395,Medium,10000,80,1.5,Plane,475,6.86,Mountainous,1.5,255,0.8,2025-03-21 14:00:49,False,Medium,Fragile,0.0,Snow,Australia
ID_7824,2330,16.89,10.891757,157.064592,50.842206,88.015046,Low,20000,150,0.15,Ship,65,0.7,Intercontinental,0.15,300,0.42,2025-03-29 01:35:32,True,High,Fragile,0.0,Rain,Africa
ID_7825,138,9.55,-30.465396,90.963233,-83.005257,75.640761,Low,2000,20,0.5,Medium Truck,990,15.3,Mountainous,0.5,246,0.48,2025-03-09 15:03:52,True,High,Fragile,0.0,Clear,North America
ID_7826,1072,7.01,35.682266,-69.059321,-31.150096,172.838702,Low,2000,20,0.5,Medium Truck,601,7.84,Highway,0.5,183,0.45,2025-03-04 20:06:21,False,High,Fragile,78.56,Fog,Australia
ID_7827,2227,25.89,80.799275,153.448648,51.720755,-69.514094,High,5000,50,1.0,Large Truck,143,2.11,Rural,1.0,183,0.95,2025-04-04 04:42:06,False,Medium,Standard,0.0,Fog,Asia
ID_7828,220,7.65,1.127704,2.198126,-53.031231,-72.241705,Low,500,5,0.2,Small Van,513,8.7,Rural,0.2,109,0.36,2025-03-21 06:51:00,False,Low,Standard,0.0,Rain,North America
ID_7829,907,0.79,66.44695,-133.370864,-61.187766,8.639986,Low,500,5,0.2,Small Van,900,12.78,Intercontinental,0.2,163,0.3,2025-03-02 11:32:32,False,Low,Standard,90.72,Clear,South America
ID_7830,629,31.62,-68.564616,-129.416542,56.769763,175.208604,Low,20000,150,0.15,Ship,819,11.89,Urban,0.15,273,0.61,2025-03-01 11:20:44,False,High,Perishable,0.0,Clear,Africa
ID_7831,351,43.81,75.068734,115.555225,79.610803,-41.568165,Low,20000,150,0.15,Ship,529,12.86,Intercontinental,0.15,218,0.55,2025-03-27 17:34:54,True,Low,Perishable,0.0,Rain,Africa
ID_7832,945,30.95,42.586004,98.204891,-80.393688,104.528351,High,5000,50,1.0,Large Truck,406,4.32,Rural,1.0,235,0.24,2025-03-08 16:14:42,False,Medium,Standard,0.0,Wind,Africa
ID_7833,2955,8.81,-82.64485,-118.368398,-82.960834,-95.45684,Medium,2000,20,0.5,Medium Truck,802,8.29,Highway,0.5,137,0.49,2025-03-09 04:50:36,False,Low,Fragile,0.0,Snow,South America
ID_7834,2498,38.04,-14.293394,-84.894072,30.13764,-91.220672,High,20000,150,0.15,Ship,705,14.62,Rural,0.15,163,0.63,2025-02-23 10:04:08,True,Medium,Fragile,0.0,Fog,North America
ID_7835,2861,16.19,3.332011,-125.953655,-54.956705,59.033398,High,500,5,0.2,Small Van,11,0.27,Intercontinental,0.2,157,0.85,2025-03-31 15:04:17,True,Medium,Perishable,0.0,Clear,North America
ID_7836,2192,31.64,-23.570069,53.389481,-67.99161,-76.276714,Low,10000,80,1.5,Plane,236,4.17,Mountainous,1.5,242,0.85,2025-04-04 13:14:29,False,High,Fragile,0.0,Fog,Asia
ID_7837,1835,3.36,65.367798,4.613705,-9.348427,166.27991,High,500,5,0.2,Small Van,687,12.77,Intercontinental,0.2,211,0.22,2025-03-23 06:32:22,False,Low,Fragile,0.0,Fog,Africa
ID_7838,2309,32.58,80.555098,-9.924831,19.733646,-123.81933,High,20000,150,0.15,Ship,606,9.0,Urban,0.15,218,0.85,2025-04-02 13:17:05,False,High,Fragile,0.0,Clear,Africa
ID_7839,2363,19.6,70.078079,-122.995374,15.151499,133.376971,High,5000,50,1.0,Large Truck,430,4.55,Rural,1.0,94,0.63,2025-03-09 00:02:39,True,Low,Fragile,0.0,Wind,North America
ID_7840,274,22.41,79.661267,-37.586733,-7.403453,-56.70935,High,2000,20,0.5,Medium Truck,552,6.19,Urban,0.5,165,0.31,2025-03-08 05:50:06,True,Medium,Fragile,0.0,Wind,Asia
ID_7841,2192,40.04,-4.838105,162.494477,55.395963,65.980878,Low,10000,80,1.5,Plane,348,3.69,Highway,1.5,238,0.82,2025-03-09 02:16:34,False,Low,Perishable,0.0,Snow,North America
ID_7842,1614,46.48,-41.580374,135.877684,-2.143757,-169.835413,Low,500,5,0.2,Small Van,49,0.79,Rural,0.2,144,0.86,2025-03-18 18:42:04,False,High,Standard,0.0,Fog,Asia
ID_7843,2026,24.21,40.020529,67.727268,-10.205582,-119.316538,Low,5000,50,1.0,Large Truck,137,2.33,Highway,1.0,59,0.53,2025-03-22 06:08:00,True,High,Fragile,46.37,Wind,Australia
ID_7844,712,3.25,-27.893835,-174.907828,25.581938,24.206838,High,5000,50,1.0,Large Truck,606,10.91,Rural,1.0,74,0.61,2025-03-02 07:14:20,False,High,Standard,0.0,Rain,Asia
ID_7845,1130,23.16,-78.153613,-64.350446,12.262566,-174.771098,Low,10000,80,1.5,Plane,318,7.04,Intercontinental,1.5,272,0.46,2025-03-15 05:18:50,False,High,Perishable,0.0,Snow,North America
ID_7846,26,25.81,-50.592967,137.368628,3.175577,51.721777,High,5000,50,1.0,Large Truck,217,3.2,Rural,1.0,246,1.0,2025-03-16 19:45:20,True,Medium,Standard,0.0,Wind,North America
ID_7847,2389,4.11,20.752745,-175.126375,-89.060006,47.943825,Low,2000,20,0.5,Medium Truck,254,2.66,Rural,0.5,62,0.73,2025-03-09 09:45:40,True,Medium,Standard,0.0,Rain,Africa
ID_7848,1454,21.98,-60.012591,43.474375,81.920059,-161.627672,Medium,5000,50,1.0,Large Truck,433,7.92,Mountainous,1.0,178,0.63,2025-03-05 19:07:00,True,Medium,Perishable,0.0,Wind,Africa
ID_7849,830,45.87,2.271348,82.027535,-35.080221,-173.568404,Low,5000,50,1.0,Large Truck,158,2.45,Intercontinental,1.0,196,0.39,2025-03-28 08:01:10,True,Medium,Standard,0.0,Fog,North America
ID_7850,2451,5.39,68.836893,53.257307,9.997247,-98.614217,Low,5000,50,1.0,Large Truck,459,7.19,Highway,1.0,257,0.29,2025-03-28 15:34:44,True,Low,Standard,0.0,Clear,North America
ID_7851,481,25.8,6.107372,68.829155,27.293979,150.460169,Low,500,5,0.2,Small Van,685,8.82,Rural,0.2,246,0.77,2025-04-05 14:03:04,True,Low,Standard,0.0,Clear,Europe
ID_7852,498,2.34,82.119977,65.542165,4.994066,-42.272853,High,500,5,0.2,Small Van,436,8.43,Urban,0.2,86,0.29,2025-03-26 14:29:26,True,Medium,Perishable,0.0,Fog,Europe
ID_7853,2874,36.33,-76.733757,164.010997,-52.216127,-93.415489,Medium,2000,20,0.5,Medium Truck,91,1.12,Intercontinental,0.5,275,0.52,2025-03-22 07:32:28,False,Medium,Standard,0.0,Clear,Asia
ID_7854,801,13.14,63.483334,-33.804783,-10.562912,-161.22717,Medium,10000,80,1.5,Plane,41,0.6,Urban,1.5,68,0.9,2025-03-02 16:46:34,False,High,Fragile,0.0,Rain,Africa
ID_7855,1062,42.19,18.314512,158.437764,36.292635,-165.036415,High,5000,50,1.0,Large Truck,387,5.48,Rural,1.0,90,0.66,2025-03-06 12:30:37,False,High,Fragile,0.0,Wind,Europe
ID_7856,944,43.22,55.795344,56.90094,-39.733971,148.929484,Medium,10000,80,1.5,Plane,553,5.95,Urban,1.5,135,0.4,2025-03-11 23:33:40,False,Medium,Perishable,0.0,Snow,North America
ID_7857,2397,11.13,29.163519,77.477215,51.064352,-123.422404,Medium,20000,150,0.15,Ship,333,6.26,Highway,0.15,100,0.77,2025-03-16 07:23:44,True,High,Perishable,0.0,Clear,Australia
ID_7858,1591,24.46,-13.60848,144.272589,-60.525006,-1.833675,Medium,5000,50,1.0,Large Truck,975,15.48,Highway,1.0,259,0.21,2025-03-15 14:54:30,False,Medium,Fragile,0.0,Snow,Africa
ID_7859,49,29.72,27.056001,-59.960084,-79.978127,-171.433681,High,500,5,0.2,Small Van,173,1.9,Mountainous,0.2,181,0.89,2025-02-24 05:16:22,True,Medium,Fragile,0.0,Fog,Europe
ID_7860,1691,15.8,46.762984,48.667215,49.620014,132.762072,Low,10000,80,1.5,Plane,361,4.02,Highway,1.5,187,0.37,2025-03-26 21:29:58,True,High,Standard,0.0,Wind,Australia
ID_7861,1085,36.5,15.020726,59.132875,-29.573897,-62.355866,High,5000,50,1.0,Large Truck,515,10.56,Mountainous,1.0,54,0.32,2025-04-03 12:31:23,False,Medium,Perishable,0.0,Clear,Australia
ID_7862,1182,49.71,44.40906,-130.366662,-31.226523,-158.481781,Medium,2000,20,0.5,Medium Truck,955,11.61,Mountainous,0.5,139,0.52,2025-03-26 01:35:03,True,Low,Standard,0.0,Wind,North America
ID_7863,2584,15.78,26.938614,-17.727363,-52.023884,-95.383867,High,2000,20,0.5,Medium Truck,915,11.05,Urban,0.5,276,0.99,2025-02-25 12:26:53,True,High,Fragile,0.0,Fog,Africa
ID_7864,1727,3.32,17.749279,-38.998564,74.450867,-38.849036,High,500,5,0.2,Small Van,785,17.83,Highway,0.2,215,0.4,2025-03-23 08:46:31,False,Medium,Perishable,63.27,Clear,Asia
ID_7865,1591,46.65,-59.115697,100.648695,22.940448,-28.334834,Medium,5000,50,1.0,Large Truck,192,2.27,Intercontinental,1.0,273,0.58,2025-03-23 13:15:51,False,Medium,Perishable,96.93,Rain,Australia
ID_7866,347,1.01,-86.207969,157.351649,-68.479735,-157.423115,High,10000,80,1.5,Plane,156,2.32,Intercontinental,1.5,299,0.52,2025-03-06 06:49:34,True,Low,Standard,0.0,Clear,Africa
ID_7867,1089,42.87,24.031431,144.375492,69.321908,-45.310138,Low,20000,150,0.15,Ship,927,9.65,Urban,0.15,184,0.5,2025-03-10 01:34:16,False,Medium,Perishable,0.0,Rain,South America
ID_7868,517,8.94,29.46561,-29.24851,-76.892145,-48.890932,Low,10000,80,1.5,Plane,238,3.09,Urban,1.5,170,0.94,2025-03-12 16:32:22,False,High,Standard,0.0,Clear,Africa
ID_7869,1907,5.64,-34.097646,-2.134211,34.718676,5.918402,High,5000,50,1.0,Large Truck,212,3.95,Urban,1.0,211,0.89,2025-03-28 07:47:22,True,High,Fragile,35.98,Snow,Australia
ID_7870,368,43.25,21.889328,80.779214,-84.194873,43.782033,Low,2000,20,0.5,Medium Truck,148,2.37,Mountainous,0.5,220,0.72,2025-03-27 00:31:24,False,Low,Fragile,0.0,Clear,South America
ID_7871,459,28.25,45.928462,154.470472,8.257439,-119.68283,Medium,500,5,0.2,Small Van,349,4.84,Rural,0.2,90,0.28,2025-02-25 06:52:53,True,Low,Fragile,0.0,Clear,North America
ID_7872,693,16.53,2.179525,155.115444,13.758657,-46.255813,High,5000,50,1.0,Large Truck,903,10.84,Intercontinental,1.0,65,0.22,2025-03-17 01:56:23,False,Medium,Fragile,0.0,Clear,Africa
ID_7873,2001,48.66,46.761571,137.248454,5.763072,14.075896,High,10000,80,1.5,Plane,739,14.22,Highway,1.5,67,0.95,2025-04-03 02:53:16,False,Low,Fragile,0.0,Clear,Asia
ID_7874,668,5.98,13.243306,82.576744,-61.871758,167.080333,High,10000,80,1.5,Plane,909,11.84,Mountainous,1.5,260,0.56,2025-02-27 04:45:33,True,High,Standard,0.0,Wind,Africa
ID_7875,2997,42.35,-57.437436,52.097917,49.071694,-3.999804,High,500,5,0.2,Small Van,613,12.06,Rural,0.2,149,0.86,2025-04-04 22:39:19,False,Medium,Standard,38.04,Clear,Africa
ID_7876,663,44.61,13.098185,-124.057935,28.26418,10.695228,Medium,5000,50,1.0,Large Truck,531,5.5,Rural,1.0,238,0.92,2025-03-23 11:16:06,True,High,Perishable,0.0,Snow,South America
ID_7877,1480,15.05,-9.202546,-56.591939,-34.149688,-27.13273,Medium,2000,20,0.5,Medium Truck,323,3.82,Mountainous,0.5,138,0.43,2025-03-18 07:21:46,False,Low,Standard,28.43,Rain,South America
ID_7878,1838,22.0,18.171217,-128.714024,-85.535461,32.198567,Medium,500,5,0.2,Small Van,99,1.01,Rural,0.2,96,0.73,2025-02-23 20:51:28,True,High,Perishable,0.0,Clear,Australia
ID_7879,741,21.45,36.715931,-156.677438,13.496148,-117.029281,Low,20000,150,0.15,Ship,500,5.27,Urban,0.15,161,0.23,2025-03-03 08:36:23,True,Low,Fragile,0.0,Snow,North America
ID_7880,530,23.66,44.538152,-24.576773,89.130993,13.025573,Low,20000,150,0.15,Ship,202,2.31,Highway,0.15,123,0.51,2025-04-04 01:30:59,True,Medium,Fragile,0.0,Clear,Africa
ID_7881,721,49.25,-63.549237,133.069018,34.748769,55.306299,Low,5000,50,1.0,Large Truck,198,2.27,Rural,1.0,169,0.7,2025-03-30 07:51:25,False,High,Perishable,0.0,Fog,North America
ID_7882,908,39.35,-76.787468,75.737608,-20.838779,-29.39522,Medium,10000,80,1.5,Plane,735,9.06,Highway,1.5,131,0.96,2025-03-13 18:44:43,False,High,Standard,49.55,Fog,Africa
ID_7883,1421,37.48,-38.642739,143.429458,-55.806704,-103.397676,Low,10000,80,1.5,Plane,93,1.68,Intercontinental,1.5,165,0.51,2025-03-07 17:20:16,False,Medium,Perishable,0.0,Fog,North America
ID_7884,2459,39.71,1.033816,-56.743626,66.299002,-131.759417,High,20000,150,0.15,Ship,707,10.21,Intercontinental,0.15,250,0.2,2025-03-18 22:59:32,False,Low,Standard,0.0,Fog,South America
ID_7885,2201,21.68,86.136161,-77.795632,8.779198,42.481968,High,10000,80,1.5,Plane,851,9.95,Highway,1.5,188,0.57,2025-03-17 12:22:30,False,Medium,Fragile,0.0,Clear,Europe
ID_7886,1462,47.74,36.13952,37.104732,-82.46606,-138.311424,Medium,20000,150,0.15,Ship,226,4.1,Rural,0.15,229,0.43,2025-03-28 21:50:55,True,High,Standard,0.0,Fog,Australia
ID_7887,2734,38.39,52.488178,-49.554252,49.246453,-125.008867,Low,10000,80,1.5,Plane,284,3.85,Urban,1.5,235,0.68,2025-04-01 11:56:48,True,High,Fragile,0.0,Snow,Australia
ID_7888,1238,9.48,47.768193,-93.045152,26.877728,-146.205608,Low,5000,50,1.0,Large Truck,960,14.16,Urban,1.0,89,0.8,2025-02-25 15:27:52,True,Low,Fragile,0.0,Rain,Europe
ID_7889,1051,43.27,-51.802941,165.468997,-83.876448,-82.839957,Low,2000,20,0.5,Medium Truck,653,8.87,Highway,0.5,216,0.55,2025-04-02 20:16:31,False,Medium,Fragile,0.0,Rain,South America
